internal_id,food_name,food_name_original,food_name_es,food_name_en,food_name_normalized,sci_name,langual_codes,source,source_id,country,language,food_type,category,subcategory,state,preparation,edible_portion,reference_basis,kcal_100g,kj_100g,energy_calculated,protein_g_100g,carbohydrates_g_100g,sugars_g_100g,starch_g_100g,fat_g_100g,saturated_fat_g_100g,monounsaturated_fat_g_100g,polyunsaturated_fat_g_100g,trans_fat_g_100g,omega3_g_100g,omega6_g_100g,fiber_g_100g,sodium_mg_100g,salt_g_100g,salt_calculated,cholesterol_mg_100g,water_g_100g,alcohol_g_100g,calcium_mg_100g,iron_mg_100g,magnesium_mg_100g,phosphorus_mg_100g,potassium_mg_100g,zinc_mg_100g,copper_mg_100g,iodine_ug_100g,selenium_ug_100g,vitamin_a_ug_100g,vitamin_c_mg_100g,vitamin_d_ug_100g,vitamin_e_mg_100g,vitamin_b6_mg_100g,vitamin_b12_ug_100g,folate_ug_100g,thiamine_mg_100g,riboflavin_mg_100g,niacin_mg_100g,pantothenic_acid_mg_100g,biotin_ug_100g,added_sugars_g_100g,lactose_g_100g,polyols_g_100g,choline_mg_100g,caffeine_mg_100g,manganese_mg_100g,fluoride_mg_100g,arachidic_acid_g_100g,lauric_acid_g_100g,myristic_acid_g_100g,palmitic_acid_g_100g,stearic_acid_g_100g,oleic_acid_g_100g,linoleic_acid_g_100g,alpha_linolenic_acid_g_100g,arachidonic_acid_g_100g,epa_g_100g,dha_g_100g,brand,barcode,package_size_g,package_price,price_per_kg,price_per_100g,cost_per_20g_protein,cost_per_30g_protein,protein_per_euro,search_name,search_tokens,aliases,data_quality_score,preferred_record,duplicate_group_id,validation_status,validation_notes,notes,created_at,updated_at
FABRICANTE-2301233002129,Chorizo oreado,Chorizo oreado,Chorizo oreado,,chorizo oreado,,,FABRICANTE,2301233002129,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2301233002129,,,,,,,,Chorizo oreado,chorizo chorizos oreado oreados nan nans mercadona mercadonas,,55,True,GRP-00817,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304949003015,Lagarto cerdo blanco,Lagarto cerdo blanco,Lagarto cerdo blanco,,lagarto cerdo blanco,,,FABRICANTE,2304949003015,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304949003015,,,,,,,,Lagarto cerdo blanco,lagarto lagartos cerdo cerdos blanco blancos nan nans mercadona mercadonas,,55,True,GRP-01980,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304398002256,Jamoncitos barbacoa,Jamoncitos barbacoa,Jamoncitos barbacoa,,jamoncitos barbacoa,,,FABRICANTE,2304398002256,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304398002256,,,,,,,,Jamoncitos barbacoa,jamoncitos jamoncito barbacoa barbacoas nan nans mercadona mercadonas,,55,True,GRP-01926,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230035150160400093001494,Melón piel de sapo partido,Melón piel de sapo partido,Melón piel de sapo partido,,melon piel de sapo partido,,,FABRICANTE,230035150160400093001494,ES,es,branded,piel de sapo melons,muskmelons,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230035150160400093001494,,,,,,,,Melón piel de sapo partido,melon melons piel piels de des sapo sapos partido partidos nan nans mercadona mercadonas,,55,True,GRP-02298,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304116002988,Butifarra fresca de cerdo,Butifarra fresca de cerdo,Butifarra fresca de cerdo,,butifarra fresca de cerdo,,,FABRICANTE,2304116002988,ES,es,branded,,,crudo,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304116002988,,,,,,,,Butifarra fresca de cerdo,butifarra butifarras fresca frescas de des cerdo cerdos nan nans mercadona mercadonas,,55,True,GRP-00566,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-0000800500220,Espiral de cacao,Espiral de cacao,,Espiral de cacao,espiral de cacao,,,FABRICANTE,0000800500220,ES,en,branded,bichocho,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,0000800500220,,,,,,,,Espiral de cacao,espiral espirals de des cacao cacaos nan nans mercadona mercadonas,,55,True,GRP-01256,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230584180009004800004327,Chorizo iberico,Chorizo iberico,Chorizo iberico,,chorizo iberico,,,FABRICANTE,230584180009004800004327,ES,es,branded,chorizo,cured sausages,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230584180009004800004327,,,,,,,,Chorizo iberico,chorizo chorizos iberico ibericos nan nans mercadona mercadonas,,55,True,GRP-00811,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2301283002681,Salchichas,Salchichas,Salchichas,,salchichas,,,FABRICANTE,2301283002681,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2301283002681,,,,,,,,Salchichas,salchichas salchicha nan nans mercadona mercadonas,,55,True,GRP-03367,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304900004464,,,,,,,,FABRICANTE,2304900004464,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304900004464,,,,,,,,,nan nans mercadona mercadonas,,30,True,GRP-00090,ERROR,sin nombre en ningún idioma disponible,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302815004029,,,,,,,,FABRICANTE,2302815004029,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302815004029,,,,,,,,,nan nans mercadona mercadonas,,30,True,GRP-00055,ERROR,sin nombre en ningún idioma disponible,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302859002616,Filetes d hígado,Filetes d hígado,Filetes d hígado,,filetes d higado,,,FABRICANTE,2302859002616,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302859002616,,,,,,,,Filetes d hígado,filetes filet higado higados nan nans mercadona mercadonas,,55,True,GRP-01527,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230054250078500139001098,Piña,Piña,Piña,,pina,,,FABRICANTE,230054250078500139001098,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230054250078500139001098,,,,,,,,Piña,pina pinas nan nans mercadona mercadonas,,55,True,GRP-02955,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303392004662,Flamenquín de Cerdo,Flamenquín de Cerdo,Flamenquín de Cerdo,,flamenquin de cerdo,,,FABRICANTE,2303392004662,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303392004662,,,,,,,,Flamenquín de Cerdo,flamenquin flamenquins de des cerdo cerdos nan nans mercadona mercadonas,,55,True,GRP-01596,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325972003568,Conejo,Conejo,Conejo,,conejo,,,FABRICANTE,2325972003568,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325972003568,,,,,,,,Conejo,conejo conejos nan nans mercadona mercadonas,,55,False,GRP-00977,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-0551111020154,Jamón reserva,Jamón reserva,Jamón reserva,,jamon reserva,,,FABRICANTE,0551111020154,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,0551111020154,,,,,,,,Jamón reserva,jamon jamons reserva reservas nan nans mercadona mercadonas,,55,True,GRP-01902,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304280004252,Pechuga,Pechuga,Pechuga,,pechuga,,,FABRICANTE,2304280004252,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304280004252,,,,,,,,Pechuga,pechuga pechugas nan nans mercadona mercadonas,,55,True,GRP-02888,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-231037370046500560002608,Churrasco,Churrasco,Churrasco,,churrasco,,,FABRICANTE,231037370046500560002608,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,231037370046500560002608,,,,,,,,Churrasco,churrasco churrascos nan nans mercadona mercadonas,,55,False,GRP-00929,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302777004372,Contramuslo sin piel,Contramuslo sin piel,Contramuslo sin piel,,contramuslo sin piel,,,FABRICANTE,2302777004372,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302777004372,,,,,,,,Contramuslo sin piel,contramuslo contramuslos sin sins piel piels nan nans mercadona mercadonas,,55,True,GRP-01038,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325994008176,Conejo,Conejo,Conejo,,conejo,,,FABRICANTE,2325994008176,ES,es,branded,rabbit meat,meats,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325994008176,,,,,,,,Conejo,conejo conejos nan nans mercadona mercadonas,,55,False,GRP-00977,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302819002250,Filetes de Magro Jamón,Filetes de Magro Jamón,Filetes de Magro Jamón,,filetes de magro jamon,,,FABRICANTE,2302819002250,ES,es,branded,filetes de magro jamon,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302819002250,,,,,,,,Filetes de Magro Jamón,filetes filet de des magro magros jamon jamons nan nans mercadona mercadonas,,55,False,GRP-01548,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-0848000083230,barra pan 3 uds,barra pan 3 uds,,barra pan 3 uds,barra pan 3 uds,,,FABRICANTE,0848000083230,ES,en,branded,2,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,0848000083230,,,,,,,,barra pan 3 uds,barra barras pan pans uds udss nan nans mercadona mercadonas,,55,True,GRP-00365,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-4121508477777,Jamón,Jamón,Jamón,,jamon,,,FABRICANTE,4121508477777,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,4121508477777,,,,,,,,Jamón,jamon jamons nan nans mercadona mercadonas,,55,False,GRP-01947,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2306046002762,Chorizo aperitivo,Chorizo aperitivo,Chorizo aperitivo,,chorizo aperitivo,,,FABRICANTE,2306046002762,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2306046002762,,,,,,,,Chorizo aperitivo,chorizo chorizos aperitivo aperitivos nan nans mercadona mercadonas,,55,True,GRP-00789,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2216400003116,Carne de cerdo a tacos,Carne de cerdo a tacos,,Carne de cerdo a tacos,carne de cerdo a tacos,,,FABRICANTE,2216400003116,ES,en,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2216400003116,,,,,,,,Carne de cerdo a tacos,carne carnes de des cerdo cerdos tacos taco nan nans mercadona mercadonas,,55,True,GRP-00651,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325461004885,Pollo,Pollo,Pollo,,pollo,,,FABRICANTE,2325461004885,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325461004885,,,,,,,,Pollo,pollo pollos nan nans mercadona mercadonas,,55,False,GRP-03144,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303395005420,Filetes de lomo,Filetes de lomo,Filetes de lomo,,filetes de lomo,,,FABRICANTE,2303395005420,ES,es,branded,pork,pork and its products,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303395005420,,,,,,,,Filetes de lomo,filetes filet de des lomo lomos nan nans mercadona mercadonas,,55,False,GRP-01544,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230084870009806500006374,Cebo a Cuchillo,Cebo a Cuchillo,Cebo a Cuchillo,,cebo a cuchillo,,,FABRICANTE,230084870009806500006374,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230084870009806500006374,,,,,,,,Cebo a Cuchillo,cebo cebos cuchillo cuchillos nan nans mercadona mercadonas,,55,False,GRP-00681,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230084870008806500005729,Cebo a Cuchillo,Cebo a Cuchillo,Cebo a Cuchillo,,cebo a cuchillo,,,FABRICANTE,230084870008806500005729,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230084870008806500005729,,,,,,,,Cebo a Cuchillo,cebo cebos cuchillo cuchillos nan nans mercadona mercadonas,,55,True,GRP-00681,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230157000016602050003407,Loncha Jamón Serrano,Loncha Jamón Serrano,,Loncha Jamón Serrano,loncha jamon serrano,,,FABRICANTE,230157000016602050003407,ES,en,branded,serrano ham,spanish meat products,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230157000016602050003407,,,,,,,,Loncha Jamón Serrano,loncha lonchas jamon jamons serrano serranos nan nans mercadona mercadonas,,55,False,GRP-02132,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-0122271117277,Queijo flamengo light,Queijo flamengo light,,Queijo flamengo light,queijo flamengo light,,,FABRICANTE,0122271117277,ES,en,branded,cheeses,fermented milk products,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,0122271117277,,,,,,,,Queijo flamengo light,queijo queijos flamengo flamengos light lights nan nans mercadona mercadonas,,55,True,GRP-03182,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-00003554,Magro cabeza pieza,Magro cabeza pieza,Magro cabeza pieza,,magro cabeza pieza,,,FABRICANTE,00003554,ES,es,branded,magro cabeza pieza,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,00003554,,,,,,,,Magro cabeza pieza,magro magros cabeza cabezas pieza piezas nan nans mercadona mercadonas,,55,True,GRP-02208,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304268002867,Riñones de cordero,Riñones de cordero,Riñones de cordero,,rinones de cordero,,,FABRICANTE,2304268002867,ES,es,branded,lamb meat,meats,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304268002867,,,,,,,,Riñones de cordero,rinones rinon de des cordero corderos nan nans mercadona mercadonas,,55,True,GRP-03328,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302821010915,Chuletas de cordero palo riñonada,Chuletas de cordero palo riñonada,Chuletas de cordero palo riñonada,,chuletas de cordero palo rinonada,,,FABRICANTE,2302821010915,ES,es,branded,lamb meat,meats,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302821010915,,,,,,,,Chuletas de cordero palo riñonada,chuletas chuleta de des cordero corderos palo palos rinonada rinonadas nan nans mercadona mercadonas,,55,True,GRP-00902,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-233696970000100120001204,Mezcla de canónigos y rúcula,Mezcla de canónigos y rúcula,,Mezcla de canónigos y rúcula,mezcla de canonigos y rucula,,,FABRICANTE,233696970000100120001204,ES,en,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,233696970000100120001204,,,,,,,,Mezcla de canónigos y rúcula,mezcla mezclas de des canonigos canonigo rucula ruculas nan nans mercadona mercadonas,,55,True,GRP-02333,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-232884030000100350003501,Ensaladilla rusa,Ensaladilla rusa,Ensaladilla rusa,,ensaladilla rusa,,,FABRICANTE,232884030000100350003501,ES,es,branded,prepared salads,meals,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,232884030000100350003501,,,,,,,,Ensaladilla rusa,ensaladilla ensaladillas rusa rusas nan nans mercadona mercadonas,,55,True,GRP-01217,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302810004796,Carrillada de cerdo,Carrillada de cerdo,Carrillada de cerdo,,carrillada de cerdo,,,FABRICANTE,2302810004796,ES,es,branded,pork,pork and its products,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302810004796,,,,,,,,Carrillada de cerdo,carrillada carrilladas de des cerdo cerdos nan nans mercadona mercadonas,,55,True,GRP-00671,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-232847100000100120001200,Berlina glacé,Berlina glacé,Berlina glacé,,berlina glace,,,FABRICANTE,232847100000100120001200,ES,es,branded,doughnuts,cakes,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,232847100000100120001200,,,,,,,,Berlina glacé,berlina berlinas glace glaces nan nans mercadona mercadonas,,55,True,GRP-00416,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230582740010203250003322,Jamón reserva,Jamón reserva,Jamón reserva,,jamon reserva,,,FABRICANTE,230582740010203250003322,ES,es,branded,serrano ham,spanish meat products,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230582740010203250003322,,,,,,,,Jamón reserva,jamon jamons reserva reservas nan nans mercadona mercadonas,,55,False,GRP-01902,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-0024360029037,Cracker,Cracker,,Cracker,cracker,,,FABRICANTE,0024360029037,ES,en,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,0024360029037,,,,,,,,Cracker,cracker crackers nan nans mercadona mercadonas,,55,True,GRP-01096,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-233694910000100100001000,Pimiento tricolor,Pimiento tricolor,Pimiento tricolor,,pimiento tricolor,,,FABRICANTE,233694910000100100001000,ES,es,branded,sweet peppers,vegetables,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,233694910000100100001000,,,,,,,,Pimiento tricolor,pimiento pimientos tricolor tricolors nan nans mercadona mercadonas,,55,True,GRP-02942,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303724003875,Pechuga entera,Pechuga entera,Pechuga entera,,pechuga entera,,,FABRICANTE,2303724003875,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303724003875,,,,,,,,Pechuga entera,pechuga pechugas entera enteras nan nans mercadona mercadonas,,55,False,GRP-02810,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325258003923,Contramuslo deshuesado de pollo de campo,Contramuslo deshuesado de pollo de campo,Contramuslo deshuesado de pollo de campo,,contramuslo deshuesado de pollo de campo,,,FABRICANTE,2325258003923,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325258003923,,,,,,,,Contramuslo deshuesado de pollo de campo,contramuslo contramuslos deshuesado deshuesados de des pollo pollos campo campos nan nans mercadona mercadonas,,55,True,GRP-00996,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325258004234,Contramuslo deshuesado. Pollo de campo,Contramuslo deshuesado. Pollo de campo,Contramuslo deshuesado. Pollo de campo,,contramuslo deshuesado pollo de campo,,,FABRICANTE,2325258004234,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325258004234,,,,,,,,Contramuslo deshuesado. Pollo de campo,contramuslo contramuslos deshuesado deshuesados pollo pollos de des campo campos nan nans mercadona mercadonas,,55,True,GRP-01002,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-231027910064000680004355,Filete pechuga pollo rural,Filete pechuga pollo rural,Filete pechuga pollo rural,,filete pechuga pollo rural,,,FABRICANTE,231027910064000680004355,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,231027910064000680004355,,,,,,,,Filete pechuga pollo rural,filete filetes pechuga pechugas pollo pollos rural rurals nan nans mercadona mercadonas,,55,True,GRP-01506,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302783003185,Cuartos traseros de pollo,Cuartos traseros de pollo,Cuartos traseros de pollo,,cuartos traseros de pollo,,,FABRICANTE,2302783003185,ES,es,branded,,,,,1.0,100g,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302783003185,,,,,,,,Cuartos traseros de pollo,cuartos cuarto traseros trasero de des pollo pollos nan nans mercadona mercadonas,,55,True,GRP-01154,REVIEW,sin energía (ni original ni calculable),,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
